2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodityclass/warescommodityclass/add],methods=[GET]}" onto public void com.tsingglobal.wares.warescommodityclass.controller.WarescommodityclassController.create() throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodityclass/warescommodityclass/list],methods=[GET]}" onto public void com.tsingglobal.wares.warescommodityclass.controller.WarescommodityclassController.listWarescommodityclass(int,int,int) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodityclass/warescommodityclass/update/{id}],methods=[PUT],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.wares.warescommodityclass.controller.WarescommodityclassController.updateWarescommodityclass(long,com.tsingglobal.wares.warescommodityclass.dto.WarescommodityclassDTO) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodityclass/warescommodityclass/view/{id}],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.wares.warescommodityclass.controller.WarescommodityclassController.findById(long) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodityclass/warescommodityclass/edit/{id}],methods=[GET]}" onto public void com.tsingglobal.wares.warescommodityclass.controller.WarescommodityclassController.edit(long) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodityclass/warescommodityclass/del/{id}],methods=[DELETE],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.wares.warescommodityclass.controller.WarescommodityclassController.deleteById(long) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodityclassparameter/warescommodityclassparameter/save],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.wares.warescommodityclassparameter.controller.WarescommodityclassparameterController.create(com.tsingglobal.wares.warescommodityclassparameter.dto.WarescommodityclassparameterDTO) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodityclassparameter/warescommodityclassparameter/add],methods=[GET]}" onto public void com.tsingglobal.wares.warescommodityclassparameter.controller.WarescommodityclassparameterController.create() throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodityclassparameter/warescommodityclassparameter/list],methods=[GET]}" onto public void com.tsingglobal.wares.warescommodityclassparameter.controller.WarescommodityclassparameterController.listWarescommodityclassparameter(int,int,int) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodityclassparameter/warescommodityclassparameter/view/{id}],methods=[GET],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.wares.warescommodityclassparameter.controller.WarescommodityclassparameterController.findById(long) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodityclassparameter/warescommodityclassparameter/edit/{id}],methods=[GET]}" onto public void com.tsingglobal.wares.warescommodityclassparameter.controller.WarescommodityclassparameterController.edit(long) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodityclassparameter/warescommodityclassparameter/del/{id}],methods=[DELETE],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.wares.warescommodityclassparameter.controller.WarescommodityclassparameterController.deleteById(long) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodityclassparameter/warescommodityclassparameter/update/{id}],methods=[PUT],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.wares.warescommodityclassparameter.controller.WarescommodityclassparameterController.updateWarescommodityclassparameter(long,com.tsingglobal.wares.warescommodityclassparameter.dto.WarescommodityclassparameterDTO) throws java.lang.Exception
2019-02-22 04:52:09.334  INFO 5748 --- [restartedMain] s.w.s.m.m.a.RequestMappingHandlerMapping : Mapped "{[/warescommodityclassproperty/warescommodityclassproperty/save],methods=[POST],produces=[application/json;charset=UTF-8]}" onto public void com.tsingglobal.wares.warescommodityclassproperty.controller.WarescommodityclasspropertyController.create(com.tsingglobal.wares.warescommodityclassproperty.dto.WarescommodityclasspropertyDTO) throws java.lang.Exception
